batch_size,worker_num,prefetch_factor,batch_idx,data_time,training_time
512,16,1,311,0.4640796184539795,0.09137487411499023
512,16,1,312,0.6196823120117188,0.09102249145507812
512,16,1,313,0.5547516345977783,0.09073066711425781
512,16,1,314,0.6366257667541504,0.09176158905029297
512,16,1,315,0.5745975971221924,0.09076142311096191
512,16,1,316,0.5634496212005615,0.08942413330078125
512,16,1,317,0.5858304500579834,0.09055471420288086
512,16,1,318,0.6236069202423096,0.09062933921813965
512,16,1,319,0.5825331211090088,0.09070420265197754
512,16,1,320,0.5011427402496338,0.08993768692016602
512,16,1,321,0.5883851051330566,0.08954095840454102
512,16,1,322,0.6290285587310791,0.08958125114440918
512,16,1,323,0.6270551681518555,0.09118890762329102
512,16,1,324,0.6220200061798096,0.09054446220397949
512,16,1,325,0.5534579753875732,0.09085965156555176
512,16,1,326,0.584043025970459,0.09114742279052734
512,16,1,327,0.6039361953735352,0.09132218360900879
512,16,1,328,0.6300094127655029,0.09126710891723633
512,16,1,329,0.6135897636413574,0.09157729148864746
512,16,1,330,0.6487152576446533,0.0900125503540039
512,16,1,331,0.6264300346374512,0.08642315864562988
512,16,1,332,0.6378631591796875,0.09074759483337402
512,16,1,333,0.611565351486206,0.09035849571228027
512,16,1,334,0.5584981441497803,0.09122180938720703
512,16,1,335,0.6421937942504883,0.08944416046142578
512,16,1,336,0.6721196174621582,0.09027433395385742
