batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,training_time,data_todevice_time
32,8,1,1,5.638055324554443,1.4570198059082031,4.18103551864624,0.308673620223999
32,8,1,2,5.437695026397705,1.392235279083252,4.045459747314453,0.30826258659362793
32,16,1,0,5.952993392944336,1.434892177581787,4.518101215362549,0.3083193302154541
32,16,1,1,5.1621925830841064,1.0985829830169678,4.063609600067139,0.3071277141571045
32,16,1,2,5.025089263916016,1.0369541645050049,3.9881350994110107,0.30664515495300293
64,0,1,0,119.64642691612244,113.2323989868164,6.41402792930603,1.6798601150512695
64,0,1,1,119.78026723861694,113.78286671638489,5.997400522232056,1.728790283203125
64,0,1,2,120.70866847038269,114.69574117660522,6.012927293777466,1.6995224952697754
64,1,1,0,112.93489742279053,106.47562170028687,6.459275722503662,0.6281359195709229
64,1,1,1,114.00554728507996,107.96544814109802,6.040099143981934,0.627150297164917
64,1,1,2,113.03962731361389,107.0189802646637,6.020647048950195,0.6273250579833984
64,2,1,0,54.94833469390869,48.574880838394165,6.373453855514526,0.6240105628967285
64,2,1,1,54.77299499511719,48.89033794403076,5.882657051086426,0.6204080581665039
64,2,1,2,54.5987868309021,48.74120378494263,5.857583045959473,0.617750883102417
64,4,1,0,24.59973907470703,18.387117624282837,6.212621450424194,0.6234941482543945
64,4,1,1,23.511955499649048,17.73974370956421,5.772211790084839,0.6158075332641602
64,4,1,2,24.556997776031494,18.82424259185791,5.732755184173584,0.6140437126159668
64,8,1,0,9.208698272705078,3.0783939361572266,6.130304336547852,0.6088790893554688
64,8,1,1,9.083580493927002,3.37300968170166,5.710570812225342,0.6078557968139648
64,8,1,2,8.958112478256226,3.24446702003479,5.7136454582214355,0.6079661846160889
64,16,1,0,8.73577618598938,2.4499385356903076,6.285837650299072,0.6087863445281982
64,16,1,1,7.653398752212524,1.8731353282928467,5.780263423919678,0.6048622131347656
64,16,1,2,7.601879835128784,1.8996529579162598,5.702226877212524,0.6031959056854248
128,0,1,0,234.5707492828369,225.37090516090393,9.199844121932983,2.9525222778320312
