batch_size,worker_num,prefetch_factor,epoch,total_time,data_time,data_whole_time,training_time
16,2,4,0,6.2715959548950195,2.161855459213257,2.8011109828948975,3.470484972000122
16,4,1,0,4.450643301010132,0.2789332866668701,0.948305606842041,3.502337694168091
16,4,2,0,4.431067705154419,0.26044631004333496,0.9198834896087646,3.5111842155456543
16,4,3,0,4.389608860015869,0.2632277011871338,0.9244942665100098,3.4651145935058594
16,4,4,0,4.506108522415161,0.302504301071167,1.004141092300415,3.501967430114746
16,8,1,0,4.430474758148193,0.27909016609191895,0.9293978214263916,3.5010769367218018
16,8,2,0,4.415554761886597,0.2932908535003662,0.9422805309295654,3.4732742309570312
16,8,3,0,4.409336566925049,0.2882237434387207,0.933957576751709,3.47537899017334
16,8,4,0,4.399502992630005,0.28261399269104004,0.9259867668151855,3.4735162258148193
16,16,1,0,4.523417234420776,0.3811161518096924,1.027909755706787,3.4955074787139893
16,16,2,0,4.4864678382873535,0.3627021312713623,1.0075628757476807,3.478904962539673
16,16,3,0,4.483374118804932,0.3403010368347168,0.9783995151519775,3.504974603652954
16,16,4,0,4.452495336532593,0.34784936904907227,0.9858443737030029,3.46665096282959
16,32,1,0,4.624188661575317,0.4572412967681885,1.112191915512085,3.5119967460632324
16,32,2,0,4.5557215213775635,0.4374411106109619,1.0712056159973145,3.484515905380249
16,32,3,0,4.600708484649658,0.45636940002441406,1.095754861831665,3.504953622817993
16,32,4,0,4.568129777908325,0.4130539894104004,1.0442917346954346,3.5238380432128906

//------------------ 进一步 开启pin memory 和 persistent worker ，好神奇，开启后数据从CPU拷贝到GPU的时间几乎都看不到了，单线程性能肯定不如我们的好
//gai成
16,0,1,0,16.329761266708374,12.219029426574707,12.672064065933228,3.6576972007751465
16,0,2,0,16.35106921195984,12.187279224395752,12.647541999816895,3.7035272121429443
16,0,3,0,15.690363883972168,11.536391973495483,11.989372968673706,3.700990915298462
16,0,4,0,16.29681158065796,12.121662855148315,12.581404685974121,3.715406894683838
16,1,1,0,13.38770580291748,9.260230302810669,9.283901691436768,4.103804111480713
16,1,2,0,11.995784759521484,7.920892000198364,7.934295415878296,4.0614893436431885
16,1,3,0,12.42649531364441,8.470516204833984,8.490413904190063,3.9360814094543457
16,1,4,0,12.35792875289917,8.415625810623169,8.435098886489868,3.9228298664093018
16,2,1,0,6.861176490783691,2.9115376472473145,2.9257633686065674,3.935413122177124
16,2,2,0,6.443127393722534,2.5203073024749756,2.5310888290405273,3.912038564682007
16,2,3,0,6.418015480041504,2.498108386993408,2.5109355449676514,3.9070799350738525
16,2,4,0,6.110258340835571,2.187584161758423,2.1978137493133545,3.912444591522217
16,4,1,0,4.14764404296875,0.20949459075927734,0.2183828353881836,3.9292612075805664
16,4,2,0,4.164027690887451,0.221083402633667,0.23018956184387207,3.933838129043579
16,4,3,0,4.135632753372192,0.20073366165161133,0.20876693725585938,3.926865816116333
16,4,4,0,4.1909379959106445,0.22163128852844238,0.23079586029052734,3.960142135620117
16,8,1,0,4.2206244468688965,0.28576111793518066,0.29590678215026855,3.924717664718628
16,8,2,0,4.2225072383880615,0.26963353157043457,0.2796623706817627,3.942844867706299
16,8,3,0,4.263136625289917,0.2988255023956299,0.30852365493774414,3.954612970352173
16,8,4,0,4.325419187545776,0.2913382053375244,0.3008089065551758,4.024610280990601
16,16,1,0,4.326033353805542,0.37981319427490234,0.38889384269714355,3.9371395111083984
16,16,2,0,4.361279249191284,0.35742831230163574,0.371715784072876,3.989563465118408
16,16,3,0,4.456480503082275,0.4680440425872803,0.47727036476135254,3.979210138320923
16,16,4,0,4.480959177017212,0.403764009475708,0.41197729110717773,4.068981885910034
16,32,1,0,4.564091682434082,0.5938658714294434,0.6087853908538818,3.9553062915802

